time_chanNI9205_2,PT_N2_01,PT_N2_03,PT_N2_04,PT_N2_23,PT_GO2_01,PT_GO2_02,PT_H2_01,PT_H2_02,PT_GO2_04_2,PT_FU_05,PT_FU_06,PT_GO2_03_2
1.7758758497917668e+18,-298.79229736328125,-298.79229736328125,-287.0631103515625,-275.56390380859375,-264.984619140625,-293.0426940917969,-292.1227722167969,-290.97283935546875,108.25556945800781,43.30222702026367,43.30222702026367,-300.1649475097656
1.7758758497927667e+18,-284.07330322265625,-262.6847839355469,-274.6439514160156,-303.1620178222656,-278.78369140625,-267.2844543457031,-279.013671875,-299.4822692871094,108.25556945800781,43.30222702026367,43.30222702026367,-301.2584228515625
1.775875849793767e+18,-281.5434875488281,-266.1345520019531,-277.6337585449219,-305.00189208984375,-293.0426940917969,-270.9642028808594,-244.05606079101562,-286.6031494140625,108.25556945800781,43.30222702026367,43.30222702026367,-297.33123779296875
1.7758758497947668e+18,-277.8637390136719,-304.3119201660156,-277.6337585449219,-258.0850830078125,-288.9029846191406,-307.3017272949219,-264.754638671875,-275.56390380859375,108.25556945800781,43.30222702026367,43.30222702026367,-300.041748046875
1.7758758497957668e+18,-266.1345520019531,-303.8519592285156,-300.1722106933594,-281.0835266113281,-283.84332275390625,-300.1722106933594,-267.74444580078125,-264.064697265625,108.25556945800781,43.30222702026367,43.30222702026367,-299.3025207519531
1.775875849796767e+18,-317.1910400390625,-287.5230712890625,-286.8331298828125,-311.2114562988281,-262.6847839355469,-287.2930908203125,-284.5332946777344,-261.99481201171875,108.25556945800781,43.30222702026367,43.30222702026367,-301.30462646484375
1.775875849797767e+18,-303.1620178222656,-299.2522888183594,-277.1737976074219,-291.43280029296875,-295.342529296875,-305.00189208984375,-287.2930908203125,-275.10394287109375,108.25556945800781,43.30222702026367,43.30222702026367,-299.841552734375
1.775875849798767e+18,-287.5230712890625,-304.3119201660156,-315.3511657714844,-292.1227722167969,-273.9540100097656,-309.6015625,-303.1620178222656,-295.112548828125,108.25556945800781,43.30222702026367,43.30222702026367,-299.98016357421875
1.775875849799767e+18,-317.6510009765625,-285.9131774902344,-308.4516296386719,-324.320556640625,-290.28289794921875,-323.400634765625,-292.1227722167969,-315.3511657714844,108.25556945800781,43.30222702026367,43.30222702026367,-299.471923828125
1.7758758498007672e+18,-314.4312438964844,-307.7616882324219,-292.3527526855469,-320.64080810546875,-282.0034484863281,-311.9013977050781,-277.8637390136719,-319.0309143066406,108.25556945800781,43.30222702026367,43.30222702026367,-300.65777587890625
1.7758758498017672e+18,-311.2114562988281,-311.4414367675781,-330.3001403808594,-308.2216491699219,-328.46026611328125,-300.6321716308594,-314.2012634277344,-309.1416015625,108.25556945800781,43.30222702026367,43.30222702026367,-301.4894104003906
1.7758758498027674e+18,-315.8111267089844,-299.02227783203125,-311.2114562988281,-299.7122497558594,-308.91162109375,-290.28289794921875,-303.6219787597656,-293.5026550292969,108.25556945800781,43.30222702026367,43.30222702026367,-299.41033935546875
1.7758758498037673e+18,-326.1604309082031,-292.3527526855469,-314.6612243652344,-297.41241455078125,-301.0921630859375,-299.4822692871094,-280.6235656738281,-316.5010986328125,108.25556945800781,43.30222702026367,43.30222702026367,-300.4883728027344
1.7758758498047675e+18,-306.61175537109375,-285.9131774902344,-302.7020263671875,-323.1706237792969,-284.07330322265625,-298.10235595703125,-317.8810119628906,-301.5521240234375,108.25556945800781,43.30222702026367,43.30222702026367,-298.7789001464844
1.7758758498057674e+18,-309.83154296875,-299.7122497558594,-296.7224426269531,-307.5317077636719,-288.4430236816406,-313.51129150390625,-276.25384521484375,-315.3511657714844,108.25556945800781,43.30222702026367,43.30222702026367,-298.71728515625
1.7758758498067676e+18,-300.6321716308594,-286.3731689453125,-287.7530517578125,-320.18084716796875,-297.64239501953125,-268.43438720703125,-273.7240295410156,-305.00189208984375,108.25556945800781,43.30222702026367,43.30222702026367,-300.3189697265625
1.7758758498077676e+18,-288.6730041503906,-293.2726745605469,-285.9131774902344,-278.5536804199219,-270.5042419433594,-274.6439514160156,-259.0050354003906,-264.524658203125,108.25556945800781,43.30222702026367,43.30222702026367,-298.3014831542969
1.7758758498087677e+18,-313.74127197265625,-292.8127136230469,-266.3645324707031,-265.214599609375,-286.8331298828125,-306.61175537109375,-279.70361328125,-267.0544738769531,108.25556945800781,43.30222702026367,43.30222702026367,-299.70294189453125
1.7758758498097677e+18,-279.70361328125,-268.89434814453125,-272.5740966796875,-306.15179443359375,-294.192626953125,-268.43438720703125,-263.3747253417969,-299.4822692871094,108.25556945800781,43.30222702026367,43.30222702026367,-300.54998779296875
1.775875849810768e+18,-284.9932556152344,-271.6541748046875,-275.56390380859375,-297.87237548828125,-295.342529296875,-278.0937194824219,-248.88572692871094,-278.0937194824219,108.25556945800781,43.30222702026367,43.30222702026367,-296.9154052734375
1.7758758498117678e+18,-276.71380615234375,-272.8040771484375,-282.2334289550781,-303.1620178222656,-302.4720458984375,-279.93359375,-254.4053497314453,-269.12432861328125,108.25556945800781,43.30222702026367,43.30222702026367,-297.43902587890625
1.775875849812768e+18,-269.35430908203125,-305.46185302734375,-263.3747253417969,-300.4021911621094,-278.78369140625,-290.74285888671875,-295.342529296875,-279.4736328125,108.25556945800781,43.30222702026367,43.30222702026367,-299.2101135253906
1.775875849813768e+18,-306.61175537109375,-279.24365234375,-294.882568359375,-323.860595703125,-282.92340087890625,-284.5332946777344,-302.2420654296875,-276.48382568359375,108.25556945800781,43.30222702026367,43.30222702026367,-299.22552490234375
1.775875849814768e+18,-296.2624816894531,-297.41241455078125,-307.9916687011719,-280.8535461425781,-290.97283935546875,-299.2522888183594,-266.5945129394531,-311.6714172363281,108.25556945800781,43.30222702026367,43.30222702026367,-299.7183532714844
1.775875849815768e+18,-285.9131774902344,-319.4908752441406,-293.5026550292969,-289.8229064941406,-312.36138916015625,-292.1227722167969,-293.732666015625,-330.0701599121094,108.25556945800781,43.30222702026367,43.30222702026367,-298.8866882324219
1.7758758498167683e+18,-320.18084716796875,-296.7224426269531,-295.342529296875,-324.780517578125,-310.0615234375,-300.6321716308594,-291.8927917480469,-325.7004699707031,108.25556945800781,43.30222702026367,43.30222702026367,-301.6434326171875
1.7758758498177682e+18,-287.9830322265625,-321.7907409667969,-310.0615234375,-286.8331298828125,-306.15179443359375,-336.27972412109375,-292.1227722167969,-293.0426940917969,108.25556945800781,43.30222702026367,43.30222702026367,-301.21221923828125
1.7758758498187684e+18,-320.87078857421875,-299.7122497558594,-305.46185302734375,-342.0293273925781,-293.962646484375,-292.5827331542969,-315.8111267089844,-295.8025207519531,108.25556945800781,43.30222702026367,43.30222702026367,-300.1957702636719
1.7758758498197683e+18,-299.9422302246094,-302.9320373535156,-316.0411376953125,-322.0207214355469,-282.69342041015625,-291.66278076171875,-313.74127197265625,-314.6612243652344,108.25556945800781,43.30222702026367,43.30222702026367,-299.2101135253906
