time_chanNI9213_1,TC_LO2_03,TC_GO2_04_1,TC_GO2_04_2,TC_FU_01,TC_GO2_05,TC_H2_03,TC_FU_02,TC_LO2_04,TC_GG_01,TC_FU_04,TC_FU_05,TC_N2_12_1,TC_LO2_05,TC_LO2_07
1.7758738902899318e+18,2295.620361328125,21.970020294189453,2295.620361328125,2295.620361328125,2295.620361328125,2295.620361328125,2295.620361328125,23.89035415649414,2295.620361328125,2295.620361328125,2295.620361328125,2295.620361328125,2295.620361328125,2295.620361328125
1.775873890302432e+18,2295.544677734375,21.819929122924805,2295.544677734375,2295.544677734375,2295.544677734375,2295.544677734375,2295.544677734375,23.84419822692871,2295.544677734375,2295.544677734375,2295.544677734375,2295.544677734375,2295.544677734375,2295.544677734375
1.7758738903149325e+18,2295.3779296875,21.788578033447266,2295.3779296875,2295.3779296875,2295.3779296875,2295.3779296875,2295.3779296875,23.74432373046875,2295.3779296875,2295.3779296875,2295.3779296875,2295.3779296875,2295.3779296875,2295.3779296875
1.775873890327434e+18,2295.541259765625,21.882068634033203,2295.541259765625,2295.541259765625,2295.541259765625,2295.541259765625,2295.541259765625,23.89398956298828,2295.541259765625,2295.541259765625,2295.541259765625,2295.541259765625,2295.541259765625,2295.541259765625
1.7758738903399352e+18,2295.384521484375,21.78843879699707,2295.384521484375,2295.384521484375,2295.384521484375,2295.384521484375,2295.384521484375,23.776050567626953,2295.384521484375,2295.384521484375,2295.384521484375,2295.384521484375,2295.384521484375,2295.384521484375
1.7758738903524367e+18,2295.389892578125,21.790782928466797,2295.389892578125,2295.389892578125,2295.389892578125,2295.389892578125,2295.389892578125,23.8882999420166,2295.389892578125,2295.389892578125,2295.389892578125,2295.389892578125,2295.389892578125,2295.389892578125
1.775873890364938e+18,2295.397216796875,21.739032745361328,2295.397216796875,2295.397216796875,2295.397216796875,2295.397216796875,2295.397216796875,23.78238296508789,2295.397216796875,2295.397216796875,2295.397216796875,2295.397216796875,2295.397216796875,2295.397216796875
1.7758738903774382e+18,2295.528564453125,21.96778106689453,2295.528564453125,2295.528564453125,2295.528564453125,2295.528564453125,2295.528564453125,23.80268669128418,2295.528564453125,2295.528564453125,2295.528564453125,2295.528564453125,2295.528564453125,2295.528564453125
1.7758738903899384e+18,2295.44970703125,21.919445037841797,2295.44970703125,2295.44970703125,2295.44970703125,2295.44970703125,2295.44970703125,23.86480140686035,2295.44970703125,2295.44970703125,2295.44970703125,2295.44970703125,2295.44970703125,2295.44970703125
1.7758738904024387e+18,2295.5068359375,21.85478973388672,2295.5068359375,2295.5068359375,2295.5068359375,2295.5068359375,2295.5068359375,23.80418586730957,2295.5068359375,2295.5068359375,2295.5068359375,2295.5068359375,2295.5068359375,2295.5068359375
