time_chanNI9203_1,PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1
1.7758738896218327e+18,-374.78839111328125,-1249.3944091796875,-374.5400390625,-74.9645767211914,-499.8858947753906,-374.4808349609375,-372.38421630859375,-374.82452392578125
1.775873889622833e+18,-375.1883850097656,-1251.2408447265625,-374.7862548828125,-75.01993560791016,-500.5010986328125,-374.69622802734375,-367.0282287597656,-375.13201904296875
1.7758738896238328e+18,-375.1883850097656,-1250.5228271484375,-375.46337890625,-75.06299591064453,-500.0089416503906,-374.63470458984375,-365.4275817871094,-374.76300048828125
1.775873889624833e+18,-374.8807067871094,-1250.7279052734375,-375.3094787597656,-74.9707260131836,-500.1319885253906,-375.58856201171875,-371.7378234863281,-374.8860168457031
1.775873889625833e+18,-374.6960754394531,-1249.3944091796875,-375.0940246582031,-75.05068969726562,-499.51678466796875,-374.91162109375,-379.18695068359375,-375.009033203125
1.7758738896268332e+18,-375.1576232910156,-1249.3944091796875,-374.57080078125,-75.00763702392578,-500.2960205078125,-374.63470458984375,-361.02581787109375,-375.2857971191406
1.775873889627833e+18,-375.0037841796875,-1251.4459228515625,-374.6323547363281,-75.00763702392578,-500.2960205078125,-374.8193054199219,-363.1805114746094,-375.4395446777344
1.7758738896288333e+18,-374.9729919433594,-1250.7279052734375,-374.7862548828125,-74.94612121582031,-500.4190673828125,-375.12701416015625,-369.0906066894531,-375.2242736816406
1.7758738896298332e+18,-375.31146240234375,-1251.4459228515625,-375.0632629394531,-74.94612121582031,-499.47576904296875,-374.9423828125,-377.0322570800781,-375.50103759765625
1.7758738896308332e+18,-375.0653076171875,-1250.420166015625,-374.8170166015625,-74.97687530517578,-499.80389404296875,-374.5116271972656,-370.568115234375,-374.9167785644531
1.7758738896318333e+18,-375.0653076171875,-1249.1893310546875,-374.7247009277344,-74.98302459716797,-499.9269104003906,-375.2500915527344,-379.1561584472656,-375.53179931640625
1.7758738896328333e+18,-374.9422302246094,-1249.599609375,-375.032470703125,-75.02608489990234,-499.63983154296875,-374.7885437011719,-364.3502197265625,-374.6707458496094
1.7758738896338335e+18,-374.9114685058594,-1250.0098876953125,-374.8478088378906,-74.99533081054688,-500.1319885253906,-374.69622802734375,-368.9059143066406,-374.978271484375
1.7758738896348334e+18,-375.0653076171875,-1250.317626953125,-374.9401550292969,-74.98302459716797,-499.55780029296875,-374.5423889160156,-368.01324462890625,-374.82452392578125
1.7758738896358336e+18,-374.78839111328125,-1248.5738525390625,-374.8170166015625,-75.00148010253906,-500.0909729003906,-375.09625244140625,-379.7102355957031,-375.4395446777344
1.7758738896368335e+18,-374.78839111328125,-1250.215087890625,-375.46337890625,-74.9522705078125,-499.9269104003906,-375.3116149902344,-370.4449768066406,-374.82452392578125
1.7758738896378337e+18,-375.28070068359375,-1251.3433837890625,-375.15557861328125,-75.08760070800781,-500.4190673828125,-375.0039367675781,-366.32025146484375,-374.6092529296875
1.7758738896388337e+18,-375.0037841796875,-1250.5228271484375,-374.6323547363281,-75.00148010253906,-500.2960205078125,-374.8500671386719,-364.7503967285156,-375.47027587890625
1.7758738896398339e+18,-375.0345458984375,-1250.7279052734375,-374.90936279296875,-75.01993560791016,-500.5421142578125,-374.8500671386719,-370.3834228515625,-375.53179931640625
1.7758738896408338e+18,-374.9729919433594,-1249.599609375,-375.3402404785156,-75.05684661865234,-499.68084716796875,-375.0654602050781,-383.52716064453125,-375.2550354003906
1.775873889641834e+18,-375.24993896484375,-1250.7279052734375,-374.7554626464844,-75.01378631591797,-500.6241455078125,-374.8500671386719,-367.08978271484375,-375.13201904296875
1.775873889642834e+18,-375.0037841796875,-1249.3944091796875,-375.2786865234375,-75.06914520263672,-499.76287841796875,-374.9423828125,-383.4963684082031,-375.2857971191406
1.775873889643834e+18,-375.1883850097656,-1251.03564453125,-374.7554626464844,-75.01378631591797,-500.5831298828125,-374.8193054199219,-366.9974365234375,-375.0705261230469
1.775873889644834e+18,-375.1576232910156,-1251.3433837890625,-375.2479248046875,-75.03839111328125,-500.4190673828125,-375.4654846191406,-380.32586669921875,-375.5625305175781
1.7758738896458342e+18,-374.9114685058594,-1250.7279052734375,-375.2479248046875,-74.9645767211914,-500.0909729003906,-375.4962463378906,-366.9358825683594,-374.947509765625
1.7758738896468342e+18,-375.1576232910156,-1249.1893310546875,-375.0632629394531,-75.08145141601562,-499.63983154296875,-374.880859375,-379.2177429199219,-374.8552551269531
1.7758738896478344e+18,-374.84991455078125,-1251.4459228515625,-375.001708984375,-74.9707260131836,-500.2550354003906,-375.55780029296875,-370.1679382324219,-374.978271484375
1.7758738896488343e+18,-375.0345458984375,-1249.3944091796875,-375.001708984375,-75.07530212402344,-499.8858947753906,-374.9423828125,-383.52716064453125,-375.0397644042969
1.7758738896498345e+18,-375.0037841796875,-1251.3433837890625,-375.15557861328125,-74.95841979980469,-500.0909729003906,-375.61932373046875,-381.1261901855469,-374.79376220703125
1.7758738896508344e+18,-375.31146240234375,-1250.0098876953125,-374.8478088378906,-75.00763702392578,-500.5010986328125,-375.0039367675781,-368.9059143066406,-375.0705261230469
1.7758738896518346e+18,-375.31146240234375,-1250.7279052734375,-375.4325866699219,-75.07530212402344,-500.2140197753906,-375.55780029296875,-383.52716064453125,-375.13201904296875
