time_chanNI9203_2,PT_N2_12_2,PT_N2_08,PT_LO2_07,PT_N2_15,PT_N2_16,PT_N2_17,PT_FU_01_2,PT_GO2_05
1.775873889629923e+18,-375.0946350097656,-1251.017822265625,-374.93560791015625,-74.96888732910156,-74.9808349609375,-75.0107421875,-500.4013366699219,-375.0257263183594
1.775873889630923e+18,-374.6029968261719,-1249.5830078125,-374.8741149902344,-75.01807403564453,-75.01158905029297,-75.05381774902344,-500.3193054199219,-375.2409973144531
1.775873889631923e+18,-375.0331726074219,-1249.0706787109375,-374.6281433105469,-74.97503662109375,-74.9931411743164,-75.0230484008789,-500.2782897949219,-375.14874267578125
1.7758738896329231e+18,-374.6951904296875,-1249.173095703125,-374.68963623046875,-74.9873275756836,-74.98699188232422,-75.02920532226562,-500.1142272949219,-375.394775390625
1.775873889633923e+18,-374.6029968261719,-1249.173095703125,-374.68963623046875,-74.95658874511719,-74.96238708496094,-74.93690490722656,-499.5810546875,-374.7181701660156
1.775873889634923e+18,-375.4018859863281,-1250.3004150390625,-375.3045959472656,-75.0365219116211,-74.9992904663086,-74.9984359741211,-499.9911804199219,-374.8411865234375
1.775873889635923e+18,-374.8795471191406,-1249.3780517578125,-374.566650390625,-74.96273803710938,-74.97468566894531,-74.96151733398438,-499.9091491699219,-375.08721923828125
1.775873889636923e+18,-375.0946350097656,-1250.7103271484375,-374.7818908691406,-74.99962615966797,-75.05463409423828,-74.94921112060547,-499.8271179199219,-375.17950439453125
1.7758738896379228e+18,-375.1253662109375,-1250.1978759765625,-375.21234130859375,-75.01192474365234,-75.06078338623047,-75.0230484008789,-499.9091491699219,-374.6874084472656
1.7758738896389228e+18,-375.0946350097656,-1249.275634765625,-374.96636962890625,-75.02422332763672,-74.931640625,-74.97998046875,-500.2372741699219,-374.8411865234375
1.7758738896399227e+18,-375.217529296875,-1248.9681396484375,-375.05859375,-75.01807403564453,-74.9808349609375,-74.98612976074219,-500.44232177734375,-374.8104248046875
1.7758738896409226e+18,-374.6029968261719,-1250.40283203125,-375.1200866699219,-74.96888732910156,-74.97468566894531,-75.04766082763672,-500.0321960449219,-374.7796936035156
1.7758738896419226e+18,-375.0331726074219,-1249.3780517578125,-374.9971008300781,-75.04267120361328,-74.98699188232422,-74.97382354736328,-500.3193054199219,-375.2409973144531
1.7758738896429225e+18,-374.6029968261719,-1250.50537109375,-375.1200866699219,-74.98118591308594,-74.96238708496094,-75.04766082763672,-500.0732116699219,-374.8411865234375
1.7758738896439224e+18,-375.15606689453125,-1249.5830078125,-375.0278625488281,-75.04267120361328,-74.9808349609375,-74.97382354736328,-500.3603210449219,-375.2409973144531
1.7758738896449224e+18,-374.8180847167969,-1249.5830078125,-374.6281433105469,-74.9873275756836,-75.00543975830078,-74.9922866821289,-500.1142272949219,-375.11798095703125
1.7758738896459223e+18,-375.2482604980469,-1250.095458984375,-374.8741149902344,-75.01807403564453,-75.0484848022461,-74.96151733398438,-500.0321960449219,-375.425537109375
1.7758738896469222e+18,-374.8180847167969,-1250.1978759765625,-375.3045959472656,-74.97503662109375,-75.00543975830078,-75.04766082763672,-499.6220397949219,-374.8411865234375
1.7758738896479222e+18,-375.1867980957031,-1249.4805908203125,-374.6281433105469,-75.02422332763672,-75.02388763427734,-74.96151733398438,-499.5810546875,-375.14874267578125
1.775873889648922e+18,-374.5415344238281,-1250.095458984375,-375.1200866699219,-74.98118591308594,-74.96238708496094,-75.04766082763672,-499.8681335449219,-374.8719482421875
1.775873889649922e+18,-375.3097229003906,-1250.1978759765625,-374.8126220703125,-74.9873275756836,-75.05463409423828,-74.9984359741211,-499.7450866699219,-374.9642028808594
1.7758738896509222e+18,-374.787353515625,-1248.86572265625,-375.0278625488281,-75.01192474365234,-74.96853637695312,-74.93690490722656,-499.9091491699219,-375.17950439453125
1.7758738896519222e+18,-375.15606689453125,-1250.3004150390625,-375.1508483886719,-75.02422332763672,-75.0423355102539,-75.01689910888672,-500.48333740234375,-375.3025207519531
1.775873889652922e+18,-375.0946350097656,-1250.1978759765625,-375.21234130859375,-75.01807403564453,-75.0484848022461,-75.0230484008789,-499.9091491699219,-374.62591552734375
1.775873889653922e+18,-374.6644592285156,-1249.4805908203125,-375.05859375,-75.0365219116211,-74.95008850097656,-74.9676742553711,-500.0732116699219,-375.05645751953125
1.775873889654922e+18,-375.0946350097656,-1249.4805908203125,-374.6589050292969,-75.0365219116211,-74.9992904663086,-74.97382354736328,-500.3193054199219,-375.17950439453125
1.775873889655922e+18,-375.1253662109375,-1250.1978759765625,-374.8741149902344,-74.99962615966797,-75.0484848022461,-74.97998046875,-499.9091491699219,-375.394775390625
