time_chanNI9203_1,PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1
1.7758752981588035e+18,-375.0037841796875,-1250.6253662109375,-374.7862548828125,-74.9522705078125,-500.5421142578125,-374.9423828125,-368.5672912597656,-375.47027587890625
1.7758752981598036e+18,-374.9422302246094,-1248.5738525390625,-374.9709167480469,-75.04454040527344,-499.80389404296875,-374.5731506347656,-382.41900634765625,-375.1012878417969
1.7758752981608036e+18,-375.0037841796875,-1251.548583984375,-374.69390869140625,-74.97687530517578,-500.2550354003906,-374.8193054199219,-361.6414489746094,-375.3165283203125
1.7758752981618035e+18,-374.78839111328125,-1250.0098876953125,-375.1863708496094,-75.01378631591797,-500.1730041503906,-375.2193298339844,-383.52716064453125,-375.50103759765625
1.7758752981628037e+18,-375.1268615722656,-1250.6253662109375,-375.032470703125,-75.00148010253906,-499.72186279296875,-375.0039367675781,-375.4316101074219,-374.82452392578125
1.7758752981638036e+18,-374.6960754394531,-1249.8046875,-375.12481689453125,-75.07530212402344,-500.0089416503906,-374.66546630859375,-372.845947265625,-375.47027587890625
1.7758752981648036e+18,-374.8807067871094,-1250.0098876953125,-375.37103271484375,-74.9522705078125,-499.8858947753906,-375.2193298339844,-379.279296875,-374.6092529296875
1.7758752981658038e+18,-375.3422546386719,-1251.548583984375,-375.0940246582031,-74.98302459716797,-499.80389404296875,-374.69622802734375,-367.3052673339844,-374.76300048828125
1.7758752981668037e+18,-375.0653076171875,-1250.6253662109375,-374.6323547363281,-75.01378631591797,-500.2140197753906,-374.8500671386719,-371.98406982421875,-375.4395446777344
1.7758752981678036e+18,-374.9422302246094,-1248.6763916015625,-375.2479248046875,-75.02608489990234,-499.80389404296875,-375.3731689453125,-381.9573059082031,-374.8552551269531
1.7758752981688038e+18,-374.84991455078125,-1249.1893310546875,-374.8785705566406,-74.92766571044922,-499.76287841796875,-374.9423828125,-366.0124206542969,-375.2242736816406
1.7758752981698038e+18,-374.9114685058594,-1250.93310546875,-375.37103271484375,-75.00148010253906,-499.8448791503906,-374.63470458984375,-377.09381103515625,-375.2550354003906
1.7758752981708037e+18,-375.0960998535156,-1249.3944091796875,-375.0940246582031,-75.01378631591797,-499.51678466796875,-375.2808532714844,-380.6336975097656,-374.8860168457031
1.775875298171804e+18,-375.1576232910156,-1249.1893310546875,-375.032470703125,-75.01378631591797,-499.55780029296875,-375.3424072265625,-377.1861572265625,-374.8552551269531
1.7758752981728038e+18,-375.31146240234375,-1249.3944091796875,-374.8785705566406,-75.03839111328125,-499.8448791503906,-374.66546630859375,-383.52716064453125,-374.8860168457031
1.7758752981738038e+18,-375.0037841796875,-1249.8046875,-375.4325866699219,-75.01378631591797,-499.76287841796875,-375.0346984863281,-383.52716064453125,-374.6092529296875
1.775875298174804e+18,-374.9422302246094,-1251.03564453125,-375.15557861328125,-74.9645767211914,-499.59881591796875,-374.66546630859375,-373.8617248535156,-375.4395446777344
1.775875298175804e+18,-374.9114685058594,-1249.7021484375,-374.9401550292969,-74.9399642944336,-499.76287841796875,-374.8193054199219,-361.3028564453125,-374.79376220703125
1.7758752981768038e+18,-374.6960754394531,-1249.1893310546875,-374.6323547363281,-74.94612121582031,-499.76287841796875,-374.5423889160156,-365.39678955078125,-374.79376220703125
1.775875298177804e+18,-374.6960754394531,-1248.881591796875,-374.8170166015625,-75.01378631591797,-500.3370361328125,-375.55780029296875,-381.8957214355469,-375.0705261230469
1.775875298178804e+18,-374.8807067871094,-1249.8046875,-375.2479248046875,-75.03839111328125,-500.1730041503906,-374.66546630859375,-366.1971130371094,-375.1012878417969
1.775875298179804e+18,-375.28070068359375,-1249.599609375,-374.9401550292969,-75.04454040527344,-499.9269104003906,-375.09625244140625,-383.52716064453125,-374.76300048828125
1.775875298180804e+18,-375.1268615722656,-1250.420166015625,-374.8170166015625,-75.07530212402344,-499.9269104003906,-374.7885437011719,-380.32586669921875,-374.8860168457031
