PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1
-15.452306747436523,-1249.2918701171875,-374.9401550292969,-75.00148010253906,-500.2140197753906,-375.2808532714844,-375.2469177246094,-375.2550354003906
-15.821551322937012,-1249.7021484375,-375.0632629394531,-75.03224182128906,-500.4190673828125,-375.3731689453125,-375.4623718261719,-375.0705261230469
8.271628379821777,-1248.6763916015625,-374.6323547363281,-74.94612121582031,-499.59881591796875,-374.5423889160156,-374.47735595703125,-374.6707458496094
8.36393928527832,-1250.420166015625,-375.001708984375,-74.98918151855469,-499.9269104003906,-375.2500915527344,-375.3700256347656,-374.9167785644531
5.625378608703613,-1250.0098876953125,-375.2479248046875,-75.03224182128906,-499.72186279296875,-374.69622802734375,-375.123779296875,-375.3780212402344
25.779953002929688,-1250.7279052734375,-375.37103271484375,-75.06299591064453,-500.5010986328125,-375.4346923828125,-375.5547180175781,-375.4395446777344
-7.728950500488281,-1249.8046875,-374.7862548828125,-74.94612121582031,-499.76287841796875,-375.12701416015625,-375.4931640625,-375.2550354003906
-11.606014251708984,-1248.984130859375,-374.7554626464844,-75.03839111328125,-500.2140197753906,-375.0039367675781,-374.9390869140625,-375.009033203125
24.733762741088867,-1250.7279052734375,-375.0632629394531,-74.98918151855469,-500.0089416503906,-374.97314453125,-375.1545715332031,-375.0397644042969
2.979128837585449,-1250.5228271484375,-374.7554626464844,-74.9645767211914,-500.0499572753906,-375.4346923828125,-375.00067138671875,-375.0397644042969
10.610174179077148,-1251.03564453125,-375.2171325683594,-74.98302459716797,-499.59881591796875,-374.69622802734375,-374.66204833984375,-375.0705261230469
0.1482572853565216,-1249.4969482421875,-375.12481689453125,-75.05068969726562,-500.0089416503906,-375.0039367675781,-374.9083251953125,-374.947509765625
2.0252482891082764,-1249.8046875,-374.9709167480469,-74.98918151855469,-500.1319885253906,-375.0346984863281,-375.0929870605469,-375.16278076171875
9.133197784423828,-1249.9073486328125,-375.001708984375,-75.00148010253906,-500.1319885253906,-375.15777587890625,-375.0929870605469,-375.1012878417969
8.02546501159668,-1250.5228271484375,-375.1863708496094,-75.01378631591797,-499.8858947753906,-374.9423828125,-375.0929870605469,-375.009033203125
